customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04493,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,120.0,877.97,Yes
CUST-04494,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,1411.65,Yes
CUST-04495,Male,0,Yes,No,12,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,47.49,559.64,No
CUST-04496,Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,285.51,No
CUST-04497,Female,0,Yes,No,14,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,79.91,1106.47,Yes
CUST-04498,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.96,546.1,No
CUST-04499,Male,0,Yes,No,37,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,64.45,2574.7,No
CUST-04500,Male,0,No,No,28,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.26,1668.54,No
CUST-04501,Male,0,No,No,11,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,70.44,731.75,No
CUST-04502,Male,0,No,No,4,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,98.6,375.92,Yes
CUST-04503,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),32.59,417.23,No
CUST-04504,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,76.06,1234.16,No
CUST-04505,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,93.27,1445.65,No
CUST-04506,Male,0,No,No,14,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.88,759.6,No
CUST-04507,Female,0,Yes,No,1,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,63.03,69.48,Yes
CUST-04508,Female,0,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.99,785.48,No
CUST-04509,Female,0,Yes,No,57,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,54.72,3057.11,Yes
CUST-04510,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),96.83,566.22,Yes
CUST-04511,Female,0,Yes,No,5,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,66.02,331.89,No
CUST-04512,Male,1,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,112.44,2444.02,Yes
CUST-04513,Male,1,No,No,14,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,32.35,484.28,No
CUST-04514,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,74.5,1876.54,No
CUST-04515,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),90.14,6379.75,Yes
CUST-04516,Female,0,No,Yes,45,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),63.12,2970.04,No
CUST-04517,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,91.89,3249.07,No
CUST-04518,Female,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.15,1521.31,Yes
CUST-04519,Female,0,No,Yes,10,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),48.69,479.77,No
CUST-04520,Male,1,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),96.44,2186.02,Yes
CUST-04521,Male,1,No,No,69,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,80.71,5692.75,No
CUST-04522,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,48.23,3339.41,No
CUST-04523,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,110.74,1942.77,Yes
CUST-04524,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),120.0,1087.3,No
CUST-04525,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,143.73,No
CUST-04526,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,30.82,32.55,No
CUST-04527,Female,0,Yes,No,59,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),45.53,2612.81,No
CUST-04528,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,150.72,No
CUST-04529,Male,0,No,No,14,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,46.55,698.32,Yes
CUST-04530,Male,0,Yes,Yes,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,921.07,No
CUST-04531,Female,1,No,Yes,4,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,47.26,197.47,No
CUST-04532,Female,0,No,No,19,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,49.65,965.42,No
CUST-04533,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),65.17,271.43,Yes
CUST-04534,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),81.18,1451.89,No
CUST-04535,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),37.22,38.56,No
CUST-04536,Female,0,No,No,23,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.22,1989.96,Yes
CUST-04537,Male,0,Yes,No,50,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,25.52,1226.25,No
CUST-04538,Male,1,Yes,No,36,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),68.19,2582.61,No
CUST-04539,Female,0,No,Yes,22,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,57.0,1342.72,No
CUST-04540,Female,0,Yes,No,56,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.7,3745.46,No
CUST-04541,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.49,810.36,Yes
CUST-04542,Female,1,Yes,No,56,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.32,4613.06,Yes
CUST-04543,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),46.14,497.88,No
CUST-04544,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Mailed check,105.34,1457.88,No
CUST-04545,Male,0,Yes,No,4,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),40.26,167.16,Yes
CUST-04546,Female,0,Yes,No,3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),43.19,126.95,No
CUST-04547,Female,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,1248.46,No
CUST-04548,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,34.74,229.3,No
CUST-04549,Female,0,Yes,Yes,12,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,89.59,1012.32,Yes
CUST-04550,Female,0,No,Yes,24,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,62.11,1470.75,Yes
CUST-04551,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.89,1176.05,No
CUST-04552,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.75,1737.62,No
CUST-04553,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,1200.62,No
CUST-04554,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,188.01,No
CUST-04555,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,58.59,169.7,No
CUST-04556,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,135.45,No
CUST-04557,Female,1,Yes,No,20,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.69,2132.88,No
CUST-04558,Female,1,Yes,Yes,10,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),18.0,174.76,No
CUST-04559,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),61.19,1172.55,No
CUST-04560,Male,0,Yes,No,45,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,44.46,2223.32,No
CUST-04561,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,56.86,991.1,No
CUST-04562,Male,1,No,No,7,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,28.35,196.84,No
CUST-04563,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,76.45,1072.16,No
CUST-04564,Female,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.62,982.66,No
CUST-04565,Female,0,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,285.1,Yes
CUST-04566,Female,1,No,No,9,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,84.02,736.49,No
CUST-04567,Male,0,No,No,17,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,59.95,1022.73,Yes
CUST-04568,Female,0,No,No,19,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.28,831.07,No
CUST-04569,Male,0,Yes,Yes,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,60.28,682.85,Yes
CUST-04570,Female,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,90.43,6868.96,No
CUST-04571,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),60.35,2932.99,No
CUST-04572,Male,0,Yes,No,37,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,82.49,3143.04,No
CUST-04573,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,71.39,4105.83,No
CUST-04574,Male,1,No,No,35,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,71.07,2385.82,No
CUST-04575,Male,0,No,No,50,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,111.36,5759.31,No
CUST-04576,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),66.03,1102.46,Yes
CUST-04577,Male,0,Yes,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.13,695.86,Yes
CUST-04578,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),58.51,56.26,Yes
CUST-04579,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),65.31,677.91,Yes
CUST-04580,Male,0,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.01,927.89,No
CUST-04581,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,30.26,1054.19,No
CUST-04582,Male,1,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),71.02,1267.85,Yes
CUST-04583,Female,1,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,94.91,2937.87,No
CUST-04584,Female,1,Yes,Yes,39,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),86.22,3542.73,Yes
CUST-04585,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.58,70.69,No
CUST-04586,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,60.22,519.2,Yes
CUST-04587,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.59,126.17,No
CUST-04588,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,59.74,371.0,Yes
CUST-04589,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,382.8,No
CUST-04590,Female,0,No,No,43,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.45,3507.56,No
CUST-04591,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),36.22,347.54,No
CUST-04592,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,95.92,5600.13,Yes
CUST-04593,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,52.2,3367.23,No
CUST-04594,Male,0,No,Yes,13,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,81.75,1130.47,No
CUST-04595,Female,0,No,No,36,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),88.09,3413.72,Yes
CUST-04596,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),102.72,310.53,No
CUST-04597,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.58,2893.32,No
CUST-04598,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.46,103.42,No
CUST-04599,Male,1,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),52.45,2032.74,No
CUST-04600,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.88,1336.53,No
CUST-04601,Male,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.87,1477.11,No
CUST-04602,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),72.3,1383.51,No
CUST-04603,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,106.01,103.61,No
CUST-04604,Female,0,Yes,No,20,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,56.88,1189.25,No
CUST-04605,Female,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,96.59,5135.74,No
CUST-04606,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,583.11,Yes
CUST-04607,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.45,1214.77,No
CUST-04608,Female,0,No,No,59,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,44.39,2516.92,No
CUST-04609,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),69.6,1635.99,No
CUST-04610,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.59,175.81,No
CUST-04611,Female,0,Yes,No,0,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),60.73,18.0,No
CUST-04612,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.1,1597.38,No
CUST-04613,Male,0,No,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),63.13,4528.79,No
CUST-04614,Male,0,No,Yes,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.49,588.08,Yes
CUST-04615,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,70.69,2057.05,Yes
CUST-04616,Female,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.39,979.04,No
CUST-04617,Male,0,Yes,No,27,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,76.69,1974.52,No
CUST-04618,Male,1,No,Yes,59,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,69.61,4069.06,No
CUST-04619,Male,0,Yes,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,36.11,No
CUST-04620,Male,0,Yes,No,72,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,73.47,5171.71,No
CUST-04621,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),91.86,1398.4,No
CUST-04622,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,91.93,1998.07,Yes
CUST-04623,Male,0,No,No,18,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.62,1352.86,No
CUST-04624,Male,0,No,Yes,24,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,89.22,2126.08,No
CUST-04625,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.72,2644.31,No
CUST-04626,Male,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.28,2424.1,Yes
CUST-04627,Female,0,No,Yes,23,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,63.49,1512.62,Yes
CUST-04628,Male,0,Yes,Yes,36,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,37.39,1352.56,Yes
CUST-04629,Male,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.98,268.42,No
CUST-04630,Male,0,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.49,1786.78,No
CUST-04631,Male,1,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,83.54,172.86,No
CUST-04632,Female,0,No,No,25,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.08,1541.52,No
CUST-04633,Male,0,Yes,No,2,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,76.7,161.59,No
CUST-04634,Male,0,No,No,18,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,56.82,971.73,No
CUST-04635,Female,1,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,60.52,551.22,No
CUST-04636,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,60.89,4321.65,No
CUST-04637,Male,0,Yes,No,0,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),34.72,18.0,Yes
CUST-04638,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,88.91,1371.61,No
CUST-04639,Female,0,Yes,No,48,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,57.69,2699.96,No
CUST-04640,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,78.82,456.29,No
CUST-04641,Male,0,No,No,54,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,81.37,4686.71,No
CUST-04642,Male,1,No,No,62,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),83.57,5166.15,No
CUST-04643,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,80.2,3206.46,Yes
CUST-04644,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,58.65,421.93,No
CUST-04645,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,48.03,507.7,Yes
CUST-04646,Female,0,No,No,5,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,62.74,311.87,No
CUST-04647,Male,1,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.19,492.09,Yes
CUST-04648,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.74,24.11,Yes
